listing_id,id,date,reviewer_id,reviewer_name,comments
5646514,49884685,2015-10-07,18078607,Paul,"What an amazing property!!  It was much nicer than we ever thought possible - and we thought it looked very nice from the pictures and description anyway.  Beautiful house in the middle of the Barossa easy driving to all the wineries, restaurants and attractions - walking distance to the little town of Tanunda where 1918 is great!  The house has three excellent bedrooms, a nice pool area and multiple indoor and outdoor eating areas of chilling and relaxing.  The owners were easy to contact and provided us with a nice bottle of Rose on arrival also!  If you're going to the Barossa stay here!"
5646514,50287062,2015-10-11,39510201,Michelle,Can strongly recommend Winemakers Retreat! Beautifully appointed home with everything you need. Very clean and well looked after and in a great location. Can't wait to return! 
5646514,51117301,2015-10-18,2793382,Daniela,"We were thoroughly impressed with the Winemakers Retreat! Four of us stayed here over a weekend while we hired bikes to visit wineries and the venue couldn't have been any more perfect. The photos really don't do it justice. It was beautifully decorated, very clean and had everything you could need for a comfortable stay. Although we didn't get to meet Wyndham contact was very easy and we were happy that an earlier key pick up was arranged so that we could be on our bikes early. In very close proximity to a great bakery but beware, it's closed on Sundays. Would definitely recommend this property and would stay here again. Thanks Wyndham!"
5646514,64376763,2016-03-03,405534,Penny,Really quiet and very comfortable. Great kitchen and pantry and really awesome to chill by the pool after a day's work. It is a home away from home! Wyndham is awesome and very responsive. Thanks for everything!
5646514,69433413,2016-04-11,56779448,Amy,"We thoroughly enjoyed our stay, Wydham's recommendations for places of interest was beyond the call. A delightful time was had."
5646514,108770651,2016-10-17,30468770,Helen,"Wyndham was a wonderful host and made us feel most welcome. He was in regular contact to make sure we had everything we needed. We had a special wine tasting with a lunch plater provided. This was a real treat. The winery and gardens were magnificent. Our accommodation was beautiful. The furnishings were luxurious. The beds were enormous and so comfortable and the claw foot bath was a rare treat. It was a real pleasure to prepare meals in the spacious, modern kitchen. We loved the separate living area with large screen TV. The overall experience was fantastic. The garden and pool were magical. The was plenty of outdoor living space. The neighbourhood was quiet yet the house was a short distance to town and excellent shopping facilities. A large number of wineries are only a few minutes drive from this property. "
5646514,112650229,2016-11-06,7154773,Jamie,My family and I had a lovely stay at the Winemaker's Retreat. We were greeted with an invitation to the hosts' beautiful winery and were made to feel welcome. The retreat is absolutely lovely was an excellent place for us to spend time relaxing after our days exploring the surrounding wine country. We would love to stay again next time we visit. 
5646514,114342053,2016-11-17,9645504,Nick,A lovely place ideally located for exploring the Barossa including riding. Wyndham and Patricia were fantastic hosts and were very welcoming. The house itself is very tastefully decorated and a wonderful relaxing space. Highly recommended!
5646514,115772313,2016-11-26,93960973,Emily,"Wyndham's place was the perfect spot for our honeymoon. Favourite aspects of our stay included the privacy of the space, the private pool, dimmer switches on the lights, the large bathtub, the massive comfy bed and of course the outdoor shower! The house was central to all our outings, including some amazing restaurant dinners. Wyndham gave us the space and privacy we needed, while still maintaining excellent communication. We didn't want to leave. "
5646514,126049211,2017-01-08,11914907,Helen,"Beautiful 3 bedroom 2 bathroom cottage, 3 minute drive from Tanunda township. Gardens beautifully tended. Pool and Aircon greatly needed on consecutive 35 degree plus days! Place immaculate, bedlinen and towels provided. Host very helpful and attentive. Had a great stay with our 3 adult children "
5646514,131135597,2017-02-10,72172982,Jeremy,"We stayed at the ""Winemaker's Retreat"" for two weeks in February.  It exceeded all of our expectations.

The property is spacious, clean and elegantly decorated both indoors and outdoors. We were pleasantly surprised to see the awesome kitchen.  It is large, open and well equipped for those who enjoy preparing their own meals, which you can enjoy with a bottle of wine purchased from one of the many amazing nearby cellar doors.  The kitchen includes marble countertops, a gas range, an island, and all the tools you will likely need.  The pool and garden spaces provide an ideal setting for which to relax, cool down and enjoy the fruits of Barossa.  Given that there were several days in the high 30s or low 40s the pool provides excellent relief from the South Australia heat.

The property is ideally located for those wishing to visit the wineries of the Barossa with many just a short drive or bike ride away.

Wyndham and Patricia were gracious hosts who provided excellent recommendations and quickly replied to all of our queries.

I would eagerly return to the ""Winemaker's Retreat"" and strongly recommend the property to anyone considering a holiday in the area.  "
5646514,131640037,2017-02-12,16844293,Anthony,"Everything was just perfect about this house, everything we needed and was centrally located to many wineries we could even walk to a few of them! Loved the pool and kitchen had everything we needed to make a meal, thanks! "
5646514,142159625,2017-04-06,70724813,Wendy,This was a wonderful place to stay. Easy driving to wineries and walking distance great bakery for morning coffee and restaurants in the evening!
5646514,212690364,2017-11-19,134067370,Stacey,"The Winemakers Retreat is paradise in the Barossa. A private & beautiful property close enough to everything but far enough removed to be relaxing.
French Provincial charm with extremely comfortable bedrooms , lounges and eclectic styling throughout."
5646514,227080110,2018-01-13,6934310,Sean,"My friends and I were greatly impressed by the beautiful furnishings and decorations throughout the house. There were also several thoughtful touches, such as complimentary espresso, bread, jam, and even a wine tasting at a nearby cellar door. We loved our stay and hope to come back!"
5646514,235203764,2018-02-15,11674963,Jon,"Wonderfully private and expansive property with multiple house, pool house. pool and garden areas to enjoy.  Great value for a family or 2 couples looking for something special."
5646514,271288176,2018-06-01,30468770,Helen,"This accommodation offers plenty of space, comfortable beds and a delightful garden. Unfortunately it was too cold to sit outside most of the time. There is an eclectic mix of furnishings and decorations which certainly adds to the charm of this lovely home. It is a short walk into town and the Tanunda Bakery is a t the end of the street.  This location is perfect for visiting the wonderful wineries of the region.  Equally it is a great place to simply unwind. "
5646514,280706368,2018-06-24,187585707,Marita,"A great home - we walked into warmth and comfort on a very cold Barossa day. The house is within walking distance to a great little restaurant , 1918, and is close to a number of exceptional wineries. Wyndham ensured the stay was extra special with breakfast provisions provided and a selection of wines from Moorooroo Winery. I expect the house would be just as delightful in the warmer weather, with beautiful outdoor dining areas and a pool."
5646514,288484379,2018-07-10,183483877,Lisa,"It was a lovely stay 
Thankyou"
5646514,351210200,2018-11-22,64936905,Shaun,"Patricia and Wyndham were gracious, hospitable and responsive hosts! Their place is gorgeous with many personal touches amenities that made for a relaxing and memorable stay in the Barossa. We couldn’t have asked for a better location, central to the wineries and restaurants we visited. We’re looking forward to returning next year for a much longer stay!"
5646514,356638053,2018-12-08,46348074,Esther,My friends and I had a great stay! The pool during the hot Adelaide summer was amazing!! The house was very clean and spacious. It's close enough to be within walking distance to shops and even a couple wineries. Wyndham and his crew were wonderful. Would stay here again and would definitely recommend to friends!
5646514,402256010,2019-01-17,27760689,Sam,"It was very hot and the ducted air conditioning was a great reprieve. The pool was enjoyed by the kids. It was great to have some wine there we could buy and drink by the pool when we arrived. 
Thank you"
5646514,407050010,2019-01-31,52904665,Monique,"This house was literally spotless.  Easy to find.  Great parking.  Fresh bread, butter and jam was provided as an extra and very much appreciated."
5646514,419430598,2019-03-03,38932680,Diane,"I can’t recommend this property highly enough.
I care about interiors and this certainly hit the button.
A great, spacious, stylish and comfortable house.
Comfortable beds, good linens etc etc."
5646514,435921768,2019-04-12,36734173,Isabel,"Great place... Good people and easy to walk into town for a morning stroll or just saty in and cook a meal to enjoy the great kitchen. 
Thank you!"
6149133,71526538,2016-04-26,58400395,Emma,The host canceled this reservation 158 days before arrival. This is an automated posting.
6149133,79732925,2016-06-13,11461028,Brooke,I stayed at the Reserve Barossa Valley one a group trip with a few couples and had the best time!  Simone was extremely helpful in giving us all the information we were after before our arrival. The property is beautiful and looks just like the pictures (maybe better). Everything was nice and clean. We loved the wood fire pizza oven and the spa! Would highly recommend
6157653,34479591,2015-06-08,19977907,Kimberley,"A massive thank you to Julie for such a wonderful stay in the Barossa. If you're looking for a beautiful B&B in a perfect location this is it. The property was perfect, beautifully decorated, super clean and new and lots of privacy. My friend and I were sad to leave. Also great breakfast from the local cafe which Julie provides $20 daily vouchers for. Highly recommend Barossa Barn! "
6157653,42869084,2015-08-16,15463417,Andy,"Lovely location. Friendly and discrete owners.
Nice and warm inside during cold Barossa winter!"
6157653,49635430,2015-10-05,24532455,Michelle,"We had a lovely stay in the Barossa at Julie's converted barn.  Well equipped and spacious, beautifully decorated (love a chandelier in a bathroom!) and gorgeous gardens.  

While there are limited cooking facilities, this is amply compensated by vouchers for breakfast each day at a local cafe in Angaston.  (Breakfast is served until 3pm and the servings are huge!)

Julie does note in her listing that the bathroom in on the lower level, with master bed/living space upstairs.  This wasn't problematic for us, however the stairs are quite steep so property wouldn't suit someone with mobility issues.  

Thanks for a delightful stay."
6157653,53265739,2015-11-07,4368878,Peter,"We were greeted by Julie and welcomed to the Barossa Barn. The first impression was WOW. The photos don't do justice to the warm and sophisticated feeling of this listing. We had a fantastic stay. Julie & Neil have thought of everything, lots of information, great facilities, a most comfortable bed, even Foxtel with all the HD movie channels etc. The breakfast vouchers were also excellent, entitling us to a delicious cooked breakfast at a nearby cafe. The location was also excellent. A perfect centre point to our daily excursions around the Barossa wineries. Special mention: try to have dinner at Ferment Asian. A delightful experience with 5 star service."
6157653,54092062,2015-11-16,39560375,Amy,Everything about our stay at Barossa Barn was perfect! The location was great and the accommodations very charming as well as the local breakfast cafe and our wonderful hosts. We would highly recommend a stay here if you are planning a visit to the Barossa. Julie and Neil even helped us with planning our itinerary and dining options. This mini-vacation could not have been better for us!
6157653,54622453,2015-11-22,47796153,Coralee,"Julie our host welcomed us on arrival, showed us to her unique beautiful B@B it was as described on line so charming, convenient comfortable to all the Barossa. It was a perfect delight to stay in this charming atmosphere with all her wonderful furnishings, fruit platters port a gorgeous weekend.
Thank You

Coralee
 "
6157653,55259063,2015-11-29,12146271,Andrea,Lovely accomodation in a peaceful and very handy area of the Barossa. Every comfort you could wish for and exceptionally clean and welcoming. We spent two nights at the barn and could have spent longer if we had more time. Breakfast included at the local cafe was great as was the free wifi. Highly recommend!
6157653,67492802,2016-03-29,56120503,Angela,"My partner and I enjoyed a quiet weekend at the Barossa Barn. The accommodation is a bit of comfort in a rustic setting. Julie and Neil were busy gardening on their lovely property when we arrived. The house (converted barn) is set up with 2 bedrooms, a bathroom, and toilet downstairs, and large open room upstairs with a queen bed, living area and efficiency-type kitchen. There is a small balcony off the top of the stairs that overlooks the garden.

The bed was very comfy, with high quality sheets. We were able to make coffee in the morning with the kettle and french press provided. The kitchen is well-stocked with dishes, cutlery, and glasses, and supplies for tea and coffee. We enjoyed a picnic dinner one evening with the spoils of our trip to the Barossa Farmer’s Market and the Barossa Cheese Company, both of which are just down the road. There’s plenty of cutting boards and knives for the cheeses, breads and mettwurst! Lovely to be able to enjoy a real taste of the region, and I really do strongly recommend a visit to Farmer's Market during your stay. We did not take advantage of the breakfasts supplied at the local cafe, as we were either getting an early start out to the wineries or sleeping in.

The nights were perfectly quiet and we slept soundly. The location is semi-suburban. They are the outer edge of a residential neighbourhood as it transitions into farmland. Angaston was a lovely little township about 2km away, and there is plenty to eat and drink nearby. It’s a nice area for strolling. We took a taxi one evening for a special dinner so that we could enjoy the wine. 

All in all a very pleasant, relaxing stay— wish we could have stayed longer, and would definitely stay again. Wonderful location for a good food and wine weekend!"
6157653,75727197,2016-05-22,43325498,Damien,"The place was beautiful and Julie was more than accommodating, even providing a complimentary bottle of wine because of a faulty TV! Highly recommended."
6157653,79618724,2016-06-13,25290411,Katherine,"We loved our stay, thank you! 5 stars - the place was lovely and in a great location in the Barossa. Lovely hosts too - highly recommend"
6157653,102306916,2016-09-17,32650070,Louise,Great B&B.  Very comfortable and clean.  Having foxtel and wifi included was great and loved the complimentary port and chocolates.  Julie was a very helpful host.  Highly recommend.
6157653,105735143,2016-10-02,24353741,Henry,We had a great stay at the barn B&B. Would definitely recommend staying here.
6157653,116369480,2016-11-29,67170879,Steve,"A great location, quiet but still close to wineries, restaurants, etc.  the place was very roomy and nice, comfortable.  Julie and Neil were great hosts and Julie gave us some great recommendations for tours and restaurants."
6157653,135371693,2017-03-04,118293447,Tim,"We had a lovely, relaxing stay. This place is perfect for a getaway to the Barossa. "
6157653,157463091,2017-06-04,66833981,Heather,Very cute venue in the Barossa
6157653,219551120,2017-12-17,105554117,Michael,"We had a lovely relaxed stay at the Barossa Barn B&B.  The room was comfortable and spacious, with great care and attention to detail in the fit out and furnishings."
6157653,238521887,2018-02-26,48460200,Jane,Wonderful stay. Would highly recommend.
6157653,263022195,2018-05-11,152550529,Chris,A beautiful spot in a cozy cottage. Julie is an excellent host; great service and advice for sightseeing. Neat and tiny; an old building with history with modern amenities for comfort.
6157653,266292875,2018-05-19,26397239,Sarah,"My husband and I booked The Barn for our first visit to the Barossa. We wanted a unique space to stay for 2 nights that was central to the wine tasting action - and this location is perfect! Check in was seamless - Julie texted me the key code so we could let ourselves in to the property. It was chilly when we arrived, however,  the air-con acts as a heater and kept us warm all weekend. 

We were very impressed by the space and the thoughtful touches from Julie - wine tasting map and information, details on local activities and things to do (such as the Saturday morning Farmer's Market - unmissable!), a tasty Port for after dinner and other special touches. 

The kitchen only has a microwave, so we ate out one evening and bought curries from the Farmer's Market to heat up the next evening. The bathroom is beautiful with an amazing claw foot tub I enjoyed an aromatherapy bath in. The stairs up to the main area are narrow and sloping, so it's not recommended for people with mobility issues as the bathroom and toilet are downstairs. Julie supplies Foxtel as the local channels are limited. We found the bed too hard for our liking, however, we prefer a very soft bed, so this is purely personal preference. 

Overall, highly recommended for location, space and comfort. Thanks, Julie!"
6170279,30839053,2015-04-27,32042924,Michelle,The reservation was canceled 26 days before arrival. This is an automated posting.
6170279,34687133,2015-06-10,20526341,Loys,"J'ai seulement passé une nuit dans la maison de Wendy et quelle nuit !  Accolé à la maison de Wendy ce petit chalet composé d'un grand salon d'une spacieuse chambre et d'une très belle salle de bain est un havre de paix avec son jardin privé. Le chalet est très confortable, cosy et chaleureux on s'y sent tout de suite bien. L'emplacement est juste idéal vous pouvez aller faire quelques dégustations de vins à pieds ! Wendy est fantastique très accueillante et donne de nombreux conseils avisés pour découvrir la barossa valley."
6170279,42220321,2015-08-11,40555537,Sophie,"A beautiful welcoming and homely cottage. It was warm, cosy and romantic. We  enjoyed our stay so much we will definitely return and would recommend to anyone looking at staying in Tanunda! Within walking distance to wineries, vineyards and the main strip. "
6170279,43704601,2015-08-21,3382123,Jessie,"Wendy was helpful and very friendly, though we didn't meet her. The place was really sweet and completely clean, with lots of attention to detail. Thanks Wendy!"
6170279,44978816,2015-08-30,41244687,Puppy,"Cuter than it looks in the photos. Enclosed courtyard is very private and relaxing. Biscuits, soap (no shampoo), towels, bread, tea and instant coffee were all provided. We brought our dog with us and Wendy made sure he was welcome too. "
6170279,46759886,2015-09-13,21396979,Warwick,"A great location and Wendy is a wonderful host. She gave us good early advice on where to eat which was important as bookings were essential.
The cottage was well appointed and we did want for anything.  Wish that we could have stayed longer.
Wendy is a conscientious and bubbly host.  Her hard work work is evident in the excellent condition of the buildings and garden.  We were not disappointed."
6170279,46973442,2015-09-14,22225965,Ebony,Loved staying at this little gem. Wonderful fully equipped cottage in great location. Wendy was more than helpful with check in and recommendations within the area. Was lovely being able to take our pets on holiday with us too. Apologies for the very early morning car alarm going off when we left! Hope we didn't disturb you too much. 
6170279,47125086,2015-09-15,12518357,Toni,We loved Little Para Cottage. Wendy made us feel very welcome. The cottage was just perfect. It is in a great location for visiting all the local wineries. I would highly recommend staying here.  
6170279,48370795,2015-09-26,4562938,Tim,The host canceled this reservation 63 days before arrival. This is an automated posting.
6170279,50282185,2015-10-11,39398753,Rozalind,Wendy made contact on our arrival and ensured we knew where everything was.  Gave us recommendations on things to do.  Great location for those doing some vineyards.  Still had to drive to the city which was fine. She also offered to do a load of washing which meant we could do a few more things around the area.  The cottage was as portrayed and very pleasant.
6170279,54231266,2015-11-17,20964249,Phillippa,We had a great time at little para cottage and the location is ideal for exploring all the wineries the Barossa has to offer. The cottage is so sweet and we were able to sit outside and enjoy the sunshine. Wendy made sure we were well prepared before we even arrived and was very accommodating when we needed to change our dates. We would definitely recommend to all our family and friends. 
6170279,55036111,2015-11-27,28311776,Lisa,"Wendy's cottage makes you feel welcome from the minute you walk through the gate.
She provides fresh biscuits, chocolates and the place has a lovely homely feel.
The outdoor area is perfect to sit with a wine and read a book or enjoy a BBQ if you decide to eat in.
The location is fantastic with a short distance to the cafes and shops and a great base to explore all the wonderful wineries!
My only regret is that I couldn't stay longer.
Many thanks Wendy for being such a wonderful hostess!!
Cheers,
Lisa"
6170279,55147175,2015-11-28,31945993,Tom,"We loved our time at Little Para Cottage. It's a fantastic location for exploring the surrounding wineries (including a few within easy walking distance which made a pleasant change from driving) and a 15/20 minute walk from local shops and restaurants in Tanunda. The property itself was lovely, with a great outdoor area and comfortable interior. We'd definitely stay again if we were in or around the Barossa."
6170279,57281912,2015-12-24,3822277,Maureen,The cottage is adorable!  It was the perfect location for exploring the Barossa and it was really convenient to have a full size kitchen.  Wendy was very kind and welcoming.  Wish we could have stayed for longer.
6170279,58215949,2016-01-01,19155402,Michael,"Little Para Cottage is absolutely perfect for exploring the great wineries in the area. It's very cute and tastefully decorated, and fantastic value too! Wendy is a brilliant host and gave us some great tips for what to do in the area, which wineries to visit etc. I would most certainly recommend staying at Little Para Cottage! Ps we also loved the garden which is the perfect place to enjoy a glass of wine in the evening. Undercover parking too a bonus. Regards Michael"
6170279,59561451,2016-01-12,40543346,David,"Wish we had stayed longer. Wendy's cottage is a cosy bush garden  oasis. Great location close to shops, restaurants and easy access to all the wineries! "
6170279,59819579,2016-01-16,46182213,Nicole,It was a cute little cottage with all the comforts of home. The garden was a great confined area for our little puppy to play. Thanks Wendy for a great stay!
6170279,61150733,2016-02-01,259240,Andrea,"This was one of the best Airbnb experiences we've ever had. I loved absolutely everything, from the front garden to the music playing on arrival, to the adorable cottage. Our only regret was that we weren't there longer. Can't wait to go back! "
6170279,61626089,2016-02-07,6988860,Margaret,"Little Para Cottage was the perfect place for a weekend away in the Barossa.  We loved it especially the beautiful little courtyard garden. Wendy was very easy to contact and we had no problems with anything during our stay.  The cottage is walking distance to a couple of lovely wineries and perfectly positioned to explore the rest by car.
Hopefully we have an excuse to come back to stay again sometime."
6170279,63425353,2016-02-22,45939476,Phoebe,"We had a wonderful 1 night stay with easy late check in and late check out. There were so many lovely touches and I'd definitely stay again, hopefully for longer next time. "
6170279,65069654,2016-03-10,55152091,Joachim,"Hallo Wendy,
thank you for the warm welcome and for the musik on our arrival. My wife and me feeled very well at Little Para Cottage. Unfortunately we had only one day to stay. Your and your husbands advice for wines and wineries were very helpful. We are looking for an opportunity to come back! Kind regards Eugenia & Joachim"
6170279,65159546,2016-03-11,15912386,Kunal,"This Cottage is an absolute dream!! Wendy really has thought of everything to help make the guests feel welcome, well informed and well provisioned! From the Michael Buble playing in the background as we entered the cottage to cookies and books & DVDs and cable TV we felt spoilt for choice.  To add to this, the Cottage actually looks better than the pictures, everything was clean including the bathroom and the bed was very comfortable to sleep in. Enhanced our trip to Wine Country."
6170279,65509992,2016-03-15,8997208,Melanie,"This was a thoroughly enjoyable Air BNB experience. Wendy was a very welcoming host, everything was provided as described along with a few additional surprises such as music on arrival, condiments and great information about the local area. Private, comfortable and oh so cosy - I would highly recommend the Little Para Cottage to anyone looking to stay in the Barossa. Great host, great location. Thank you Wendy!"
6170279,65833398,2016-03-17,22836080,Allison,"The most wonderful little cottage and awesome hosts: Jack and Wendy. They are true locals and were able to point us in the direction of smaller, boutique wineries. Wendy was ever so kind in organising a cot and high chair for our baby and toys to keep him occupied. 
A Beautiful garden space where we sat out and enjoyed a wine or two. Conveniently, wineries are within walking distance. 
Thank you for a wonderful stay and hospitality. It won't be forgotten.  "
6170279,66122380,2016-03-19,55355212,Jan,"We were a last minute booking, only a day before arriving and Wendy was exceptionally welcoming and quick to respond.  The cottage is lovely, perfect for a couple looking to get away into the Barossa. The living area is comfortable & homely, the kitchen area is small but is well equipped for cooking - we cooked & ate in both evenings. The cottage is within walking distance to 2 great wineries and a short drive into Tanunda where there are plenty of cafes & restaurants. The neighborhood is lovely, the cottage private and quiet with a beautiful herb garden and outside space to relax in!"
6170279,69234326,2016-04-10,28777609,Annette,"Absolutely lovely cottage with everything you could think of and more - fresh flowers, fairy lights, body lotion, sweets .... To name a few - Wendy is a very generous host 
Thank you - we will stay here again next time we're back in the beautiful Barossa ! "
6170279,70841147,2016-04-21,45060766,Jamin,Absolutely lovely accommodation! We cannot say enough good things about the Little Para Cottage! Wendy provides an experience within the Barossa that is second to none. The cottage is great and Wendy is a treat to speak with. I would happily recommend this cottage to anyone who visits Tanunda/Barossa Valley!
6170279,71006185,2016-04-22,45060766,Jamin,"As I stated before, this little cottage is amazing. Wendy is also extremely hospitable, friendly, and gregarious! The little para cottage is a must if you visit Tanunda. We were very happy there! "
6170279,73546219,2016-05-08,5247097,Patrick,We absolutely loved our stay with Wendy! She provided amazing information about the local wineries/eateries. Little Para Cottage is in the perfection location. Stay here and good times will be guaranteed!!!
6170279,74069787,2016-05-12,17617810,Ryan,Wendy's property was fantastic! We had a great time staying here and the location was swell - it was easy to stumble to many wineries within walking distance!
6170279,76526399,2016-05-28,52443675,Ian,"Wow, we did not expect any where near the level of guest amenities and creature comforts that Little Para Cottage offered.
It was just perfect for us having been in the Flinders Ranges and on the road for the days leading to our stay.
Wendy was there to welcome us and she ensured everything we needed was available to make for a comfortable stay.
The Cottage was easy to find and within walking distance to eating establishments and wineries.
I could not recommend Little Para Cottage more highly.
Thank you Wendy"
6170279,76808859,2016-05-29,12615348,Naomi,"Highly recommend this cottage for a stay in the Barossa - close to lots of fantastic wineries and all the cafes and shops on the main street.  Excellent communication from the host Wendy and check in and out was so easy.  Peaceful, private spot with a beautiful little courtyard garden.  We wish we could have stayed longer!"
6170279,77370451,2016-05-31,13084029,Lea,"Little Para cottage is full of charm....its very private, comfortable and quiet...everything you need for a getaway in the Barossa has been thought of by your host Wendy.  Communication was prompt/ access to the property was easy with secure parking.  Both the inside and outside spaces of this little property were lovely"
6170279,77625331,2016-06-02,48455981,Chelsea,The host canceled this reservation 170 days before arrival. This is an automated posting.
6170279,78208303,2016-06-05,40096563,Malcolm,"The little cottage was great and so close to everything. The para wine walk was good especially langmeils

Thanks Wendy

Malc & Jill"
6170279,82935708,2016-06-30,16487005,Ozge,"Wendy's cottage was just a treat in the heart of the Barossa! The cottage is warm, clean, and spacious. Also, the kitchen is fully equipped with everything you could need to cook your own meals. 
The cottage is in an amazing location with lots of wonderful wineries a short walk away, including the Peter Lehmann winery.
I would definitely recommend Wendy's cottage to all visiting the beautiful Barossa valley!"
6170279,87738258,2016-07-21,36673489,Alice,"Very nice cottage in a beautiful area. Wendy is an excellent host and discreet, willing to give us tips and make our stay as pleasant as possible"
6170279,88726876,2016-07-25,4593357,George,"We really enjoyed our stay at Wendy's cottage. A great base to explore the Barossa with Peter Lehmann and Langmeil wineries within easy walking distance. The cottage is warm and homely, it far exceeded our expectations. We will definitely be back."
6170279,89177314,2016-07-27,4902486,Gabrielle,"Wendy's cottage is beautiful, very comfy and warm in winter. The courtyard is lovely and very secure for our two dogs, who also enjoyed their stay. 

It's in a great location, walking distance to Peter Lehmann and other wineries and to Tanunda town. 

The kitchen is very well equipped, much more so than most holiday rentals. 

We would very much recommend Little Para Cottage!"
6170279,90310129,2016-07-31,19495438,Alex,"What a little gem in the heart of the Barossa - Wendy thank you so much for everything - our stay was perfect! We really appreciate how accommodating you were, even letting us stay an extra night when we thought we booked but we hadn't! We look forward to coming back again!
Alex and Richard"
6170279,98575494,2016-08-31,60190,Allison,"Quiet, clean, cute cottage Ina good location to visit the vineyards. Host is really responsive and the place is well stocked. "
6170279,101511438,2016-09-13,85259505,Nick,"An amazing little cottage, great location and very cozy with everything you need. Close to the wineries and close to the shops! "
6170279,103820214,2016-09-24,33345854,Jenni & Nic,Para cottages in the Barossa was a lovely destination that I would highly recommend to my friends and family. Wendy's hospitality was wonderful and the cottage was privately fenced off so our little puppy was safe and sound. 
6170279,103871612,2016-09-24,20310340,Emily,"cottage was really nice. as we arrived, the cottage was lit up with some background music. the place is very comfortable, well equipped and clean. close to some wine yards and fod places. the little garden was great. Wendy was very helpful...sent us very detailed directions and help us with all of our questions. she also offered us late check out on Sunday."
6170279,106548084,2016-10-06,2080390,Phil,"The cottage and garden were delightful and very quiet, private,  comfortable and beautifully laid out. Tanunda was a great spot for exploring the Barossa. Wendy was a very warm and generous host."
6170279,107530684,2016-10-10,97905785,Sue,Very welcoming but still private. Amazing private garden. 
6170279,107991500,2016-10-13,94094993,Kirstie,"Absolute fantastic location to to explore all the Barossa has to offer! The cottage was cozy, relaxing and comfortable. The bed was lovely and soft. Gardens and house were so beautiful. Would definitely recommend this to anyone looking for a sweet stay in the heart of the Barossa. "
6170279,110661663,2016-10-27,20255371,Jennifer,Lovely. Garden is beautiful. Loved the little things. Wendy is very accommodating. 
6170279,113169949,2016-11-10,69101654,Kerri,"We absolutely loved our stay at Little Para Cottage, fantastic cottage with all the necessities & lots of added extras like cookies & wine!
Great location and walking distance to winery's, lovely private garden, bbq area & nook in the sun even for breakfast "
6170279,113802583,2016-11-13,5982253,Sian,The cottage and it's gardens are perfect in every way. The little touches made us feel very welcome and comfortable. Excellent for exploring the nearby wineries and a good walk into town. Would def recommend- 5 stars! Thank you :) 
6170279,116371051,2016-11-29,59166079,Jill,"A perfect host, stunning little quiet cottage with amazing garden.  Close to town for all amenities."
6170279,120119871,2016-12-07,48821248,Theresa,Little Para Cottage is set in it's own private garden with off street parking. The cottage is comfortable and homely with a queen bed. Wendy is a generous and friendly host. 
6170279,122195829,2016-12-21,30693265,Rob,"Our stay at The Little Para Cottage was perfect! Set in a beautiful private courtyard garden, it was the ideal place to sit and enjoy our purchases from the wineries that are basically next door. We loved our stay and Wendy was incredibly welcoming. 
The well appointed kitchen and living area makes a longer stay really comfortable.
I have no reservations in recommending Little Para Cottage for any visits to the beautiful Barossa."
6170279,125802944,2017-01-07,5886986,Katherine,"Was welcomed to beautiful air conditioning on a hot day with local music playing in CD player and thoughtful card. Wendy kept it very private, I only saw her because I ran into her and her lovely husband when leaving as they live at house in front. Can't say enough good things about the place!"
6170279,129282830,2017-01-29,103158266,Judy,Great place to stay...definitely worth a try when visiting the Barossa and visit Lindsay Wines great vinyl collection and wines 
6170279,132456559,2017-02-18,19495438,Alex,Booked Wendy's place for my parents for a week away in the Barossa. They absolutely loved it! Thanks Wendy 
6170279,132947899,2017-02-19,39657415,Daniel,Nice cosy place with everything you need. Short drive to town. Private with a nice garden/courtyard to enjoy. Highly recommended 
6170279,137005022,2017-03-12,3555126,Silvia,Such a convenient location and such a beautiful adorable little cottage! We thoroughly loved our stay and enjoyed the beautiful outdoor area as well 
6170279,137853037,2017-03-17,93963556,Frida,"We loved our stay in the Little Cottage. Very homely and had everything we needed. 

Thank you Wendy for the great hospitality"
6170279,141964154,2017-04-05,69321714,Mike,Wendy's cottage is simply perfect. She is very thoughtful and extremely accommodating. It is very central and close to some great wine cellars. We will definitely be back.
6170279,143649499,2017-04-12,3452956,Jessica,"Para Cottage is a great little place to stay in Tanunda. Wendy was wonderful. Very helpful and welcoming. The linens were beautiful, and the bed very comfortable. The kitchen is well equips and has everything you need. Great little gem! "
6170279,146850081,2017-04-23,36657249,Olivia,"Excellent little cottage in a great spot. Perfect for your Barossa stay. Very clean, great amenities and beautiful little garden. "
6170279,147097845,2017-04-24,26506412,Craig,Wendy's place was a lovely cottage with everything we need for our stay and trip around the wineries. We would happily come back again. 
6170279,147844056,2017-04-29,122412862,Stephen,"Fantastic little cottage with everything you need - awesome hosts, would highly recommend "
6170279,153812039,2017-05-21,59770029,Michael,"Great little cottage with lots of character. Beautifully surrounded by a lovely garden, nice and private and provided the perfect place to stay for a weekend in the Barossa. "
6170279,156755845,2017-06-01,126077483,George,"What a cute little cottage. It has everything we needed and more. 
The heaters worked a treat in keeping us warm in winter and the cozy layout was just what we needed.
The cottage is in a great location and only minutes from some top wineries and walking distance to the main drag.
Wendy is an excellent host and went above and beyond to ensure we not only had everything we required, but also the local knowledge if we needed anything else.
Bexi and I thoroughly enjoyed our time at little para cottage and would definitely stay there again "
